Date,Station,Tave2M,Tmax2M,Tmin2M,Tave6M,Tmax6M,Tmin6M
12/14/89,RAWS,-11.5,-8.9,-12.8,,,
12/15/89,RAWS,-8.6,-7.5,-11.6,,,
12/16/89,RAWS,-13.3,-10.8,-15.8,,,
12/17/89,RAWS,-16.5,-13.4,-20.1,,,
12/18/89,RAWS,-17.5,-13.9,-22.6,,,
12/19/89,RAWS,-14.3,-10.2,-16.4,,,
12/20/89,RAWS,-9.3,-6.9,-10.6,,,
12/21/89,RAWS,-8.8,-7.1,-9.8,,,
12/22/89,RAWS,-14.2,-9.8,-17.3,,,
12/23/89,RAWS,-5.0,-1.9,-11.1,,,
12/24/89,RAWS,-5.3,1.0,-7.9,,,
12/25/89,RAWS,-3.9,0.7,-5.6,,,
12/26/89,RAWS,-3.3,0.4,-4.7,,,
12/27/89,RAWS,1.2,5.5,-1.1,,,
12/28/89,RAWS,-3.0,-0.4,-4.3,,,
12/29/89,RAWS,-9.0,-3.8,-15.0,,,
12/30/89,RAWS,-11.1,-6.4,-15.2,,,
12/31/89,RAWS,-12.2,-6.4,-15.4,,,
01/01/90,RAWS,-5.9,-1.0,-8.4,,,
01/02/90,RAWS,-5.1,-3.3,-6.8,,,
01/03/90,RAWS,-10.9,-7.6,-15.3,,,
01/04/90,RAWS,-14.3,-9.6,-16.4,,,
01/05/90,RAWS,-12.6,-4.0,-14.9,,,
01/06/90,RAWS,-6.4,0.9,-11.9,,,
01/07/90,RAWS,-5.4,-4.1,-6.6,,,
01/08/90,RAWS,-4.4,-2.1,-6.2,,,
01/09/90,RAWS,-3.0,0.7,-5.6,,,
01/10/90,RAWS,0.0,4.8,-1.9,,,
01/11/90,RAWS,-0.6,1.5,-2.1,,,
01/12/90,RAWS,-1.3,6.1,-8.2,,,
01/13/90,RAWS,-2.0,0.9,-3.2,,,
01/14/90,RAWS,-5.0,-3.3,-6.0,,,
01/15/90,RAWS,-6.7,2.1,-12.6,,,
01/16/90,RAWS,-9.2,-6.9,-10.8,,,
01/17/90,RAWS,-9.8,-4.0,-11.7,,,
01/18/90,RAWS,-12.3,-0.4,-17.3,,,
01/19/90,RAWS,-10.4,-8.7,-12.3,,,
01/20/90,RAWS,-10.8,-2.0,-16.4,,,
01/21/90,RAWS,-6.1,-0.4,-9.9,,,
01/22/90,RAWS,-2.0,2.9,-4.0,,,
01/23/90,RAWS,-8.5,-4.3,-10.8,,,
01/24/90,RAWS,-14.6,-9.2,-17.5,,,
01/25/90,RAWS,-14.3,-9.1,-18.0,,,
01/26/90,RAWS,-5.4,-0.1,-9.8,,,
01/27/90,RAWS,-15.9,-5.0,-20.1,,,
01/28/90,RAWS,-16.6,-13.0,-18.4,,,
01/29/90,RAWS,-12.0,-9.9,-13.3,,,
01/30/90,RAWS,-10.7,-5.4,-14.7,,,
01/31/90,RAWS,-5.9,-4.5,-7.1,,,
02/01/90,RAWS,-7.0,-4.4,-7.9,,,
02/02/90,RAWS,-8.6,-7.1,-11.9,,,
02/03/90,RAWS,-11.9,-3.5,-16.2,,,
02/04/90,RAWS,-5.9,-0.4,-9.2,,,
02/05/90,RAWS,-3.9,2.8,-10.4,,,
02/06/90,RAWS,-6.2,-0.5,-9.7,,,
02/07/90,RAWS,-4.6,-1.9,-6.9,,,
02/08/90,RAWS,-9.8,-4.1,-13.3,,,
02/09/90,RAWS,-11.9,-8.9,-14.0,,,
02/10/90,RAWS,-8.0,-5.8,-9.3,,,
02/11/90,RAWS,-3.5,1.7,-6.0,,,
02/12/90,RAWS,-0.7,0.6,-2.6,,,
02/13/90,RAWS,-9.2,-3.3,-16.4,,,
02/14/90,RAWS,-14.9,-2.8,-23.1,,,
02/15/90,RAWS,-15.8,-12.7,-20.7,,,
02/16/90,RAWS,-19.2,-14.3,-22.3,,,
02/17/90,RAWS,-11.8,-10.2,-14.1,,,
02/18/90,RAWS,-8.8,-6.1,-12.1,,,
02/19/90,RAWS,-10.1,1.4,-16.3,,,
02/20/90,RAWS,-8.6,5.0,-14.9,,,
02/21/90,RAWS,-6.6,0.8,-9.5,,,
02/22/90,RAWS,-7.6,-1.2,-9.8,,,
02/23/90,RAWS,-4.6,3.1,-7.6,,,
02/24/90,RAWS,-1.1,6.6,-4.4,,,
02/25/90,RAWS,-0.4,5.9,-3.0,,,
02/26/90,RAWS,-1.1,5.0,-3.3,,,
02/27/90,RAWS,-4.1,6.5,-8.2,,,
02/28/90,RAWS,-7.8,3.9,-13.2,,,
03/01/90,RAWS,-4.9,2.1,-11.5,,,
03/02/90,RAWS,-4.3,5.7,-7.8,,,
03/03/90,RAWS,-2.4,2.0,-4.3,,,
03/04/90,RAWS,-2.9,3.0,-6.5,,,
03/05/90,RAWS,-4.9,6.6,-11.9,,,
03/06/90,RAWS,-5.6,-2.9,-8.3,,,
03/07/90,RAWS,-7.7,-3.8,-11.3,,,
03/08/90,RAWS,-3.8,3.5,-7.2,,,
03/09/90,RAWS,1.5,8.7,-1.4,,,
03/10/90,RAWS,1.2,8.2,-1.9,,,
03/11/90,RAWS,0.9,11.1,-3.3,,,
03/12/90,RAWS,-6.1,-0.8,-9.9,,,
03/13/90,RAWS,-8.4,-2.6,-11.6,,,
03/14/90,RAWS,-12.7,-6.5,-16.4,,,
03/15/90,RAWS,-10.7,-7.4,-13.0,,,
03/16/90,RAWS,-9.1,-3.3,-11.3,,,
03/17/90,RAWS,-5.8,-1.3,-8.7,,,
03/18/90,RAWS,-3.2,3.7,-5.8,,,
03/19/90,RAWS,-2.7,7.2,-8.4,,,
03/20/90,RAWS,1.3,8.4,-1.8,,,
03/21/90,RAWS,0.3,3.7,-1.8,,,
03/22/90,RAWS,1.2,7.5,-1.8,,,
03/23/90,RAWS,-0.6,2.8,-3.1,,,
03/24/90,RAWS,-3.0,3.1,-7.7,,,
03/25/90,RAWS,-3.3,1.4,-9.1,,,
03/26/90,RAWS,-0.2,7.5,-6.2,,,
03/27/90,RAWS,1.4,9.8,-3.4,,,
03/28/90,RAWS,-3.2,2.3,-6.4,,,
03/29/90,RAWS,-6.5,1.7,-12.3,,,
03/30/90,RAWS,-3.8,7.0,-10.4,,,
03/31/90,RAWS,-3.6,9.4,-10.8,,,
04/01/90,RAWS,-1.4,13.5,-7.9,,,
04/02/90,RAWS,-0.3,13.9,-7.2,,,
04/03/90,RAWS,1.8,13.9,-3.2,,,
04/04/90,RAWS,1.1,9.7,-4.0,,,
04/05/90,RAWS,-3.5,1.0,-7.9,,,
04/06/90,RAWS,-4.2,6.9,-11.9,,,
04/07/90,RAWS,0.6,10.1,-5.4,,,
04/08/90,RAWS,0.7,8.2,-4.2,,,
04/09/90,RAWS,-0.5,5.3,-2.9,,,
04/10/90,RAWS,-1.4,3.5,-4.7,,,
04/11/90,RAWS,1.8,8.8,-1.5,,,
04/12/90,RAWS,-0.3,3.9,-3.6,,,
04/13/90,RAWS,-0.6,4.6,-4.0,,,
04/14/90,RAWS,2.7,9.3,-0.5,,,
04/15/90,RAWS,6.3,14.1,2.4,,,
04/16/90,RAWS,3.1,9.3,-1.2,,,
04/17/90,RAWS,1.0,13.9,-6.5,,,
04/18/90,RAWS,3.2,12.0,-0.3,,,
04/19/90,RAWS,2.1,12.0,-2.4,,,
04/20/90,RAWS,2.4,15.7,-4.2,,,
04/21/90,RAWS,4.7,13.0,-2.3,,,
04/22/90,RAWS,5.9,12.9,0.7,,,
04/23/90,RAWS,3.9,11.0,0.9,,,
04/24/90,RAWS,0.4,6.6,-2.9,,,
04/25/90,RAWS,0.6,8.1,-3.4,,,
04/26/90,RAWS,-2.3,1.7,-6.2,,,
04/27/90,RAWS,-6.7,-3.0,-9.7,,,
04/28/90,RAWS,0.1,4.0,-3.6,,,
04/29/90,RAWS,-6.2,0.9,-12.4,,,
04/30/90,RAWS,-7.1,2.7,-14.0,,,
05/01/90,RAWS,-3.8,9.3,-9.0,,,
05/02/90,RAWS,1.0,10.7,-3.3,,,
05/03/90,RAWS,-0.8,5.0,-3.6,,,
05/04/90,RAWS,-2.1,7.8,-9.4,,,
05/05/90,RAWS,0.5,11.6,-8.8,,,
05/06/90,RAWS,5.8,14.7,-0.4,,,
05/07/90,RAWS,7.1,11.1,4.5,,,
05/08/90,RAWS,0.6,3.2,-1.5,,,
05/09/90,RAWS,-5.1,2.0,-9.4,,,
05/10/90,RAWS,2.9,11.3,-2.0,,,
05/11/90,RAWS,2.1,7.7,-2.0,,,
05/12/90,RAWS,-0.6,4.2,-2.2,,,
05/13/90,RAWS,2.5,7.5,-0.4,,,
05/14/90,RAWS,5.3,13.8,1.9,,,
05/15/90,RAWS,1.0,5.3,-1.3,,,
05/16/90,RAWS,-2.3,1.4,-5.3,,,
05/17/90,RAWS,3.5,11.6,-2.1,,,
05/18/90,RAWS,6.0,12.1,-1.0,,,
05/19/90,RAWS,5.5,12.1,0.8,,,
05/20/90,RAWS,4.5,8.9,1.8,,,
05/21/90,RAWS,7.1,14.7,1.7,,,
05/22/90,RAWS,9.0,16.7,0.8,,,
05/23/90,RAWS,9.7,18.1,1.1,,,
05/24/90,RAWS,9.8,13.2,6.7,,,
05/25/90,RAWS,7.3,14.6,2.9,,,
05/26/90,RAWS,6.1,14.3,-3.1,,,
05/27/90,RAWS,5.4,12.5,-0.8,,,
05/28/90,RAWS,7.4,16.4,-0.2,,,
05/29/90,RAWS,2.6,6.7,0.9,,,
05/30/90,RAWS,5.2,14.3,1.1,,,
05/31/90,RAWS,7.7,14.9,0.7,,,
06/01/90,RAWS,6.5,13.0,-2.6,,,
06/02/90,RAWS,-1.1,7.8,-5.8,,,
06/03/90,RAWS,6.8,15.4,2.8,,,
06/04/90,RAWS,12.4,18.1,8.6,,,
06/05/90,RAWS,12.9,16.3,8.6,,,
06/06/90,RAWS,11.2,18.6,4.3,,,
06/07/90,RAWS,11.4,15.5,6.7,,,
06/08/90,RAWS,11.5,19.7,5.3,,,
06/09/90,RAWS,12.4,20.8,4.0,,,
06/10/90,RAWS,10.1,15.6,4.8,,,
06/11/90,RAWS,11.3,15.7,7.5,,,
06/12/90,RAWS,5.1,10.1,1.0,,,
06/13/90,RAWS,6.0,11.6,0.6,,,
06/14/90,RAWS,14.2,16.8,10.9,,,
06/15/90,RAWS,10.8,16.3,3.2,,,
06/16/90,RAWS,8.2,12.2,2.8,,,
06/17/90,RAWS,9.2,18.4,4.0,,,
06/18/90,RAWS,13.5,20.8,4.4,,,
06/19/90,RAWS,13.8,18.0,7.3,,,
06/20/90,RAWS,10.6,19.2,4.7,,,
06/21/90,RAWS,11.4,16.2,5.7,,,
06/22/90,RAWS,11.3,20.8,3.4,,,
06/23/90,RAWS,14.7,24.5,4.0,,,
06/24/90,RAWS,17.6,24.9,9.2,,,
06/25/90,RAWS,15.9,23.2,8.2,,,
06/26/90,RAWS,14.3,22.0,7.7,,,
06/27/90,RAWS,17.2,25.1,9.1,,,
06/28/90,RAWS,18.9,26.4,13.8,,,
06/29/90,RAWS,17.5,26.2,9.9,,,
06/30/90,RAWS,17.2,26.3,7.5,,,
07/01/90,RAWS,18.8,25.3,13.6,,,
07/02/90,RAWS,19.9,26.9,13.3,,,
07/03/90,RAWS,15.5,19.8,11.9,,,
07/04/90,RAWS,12.5,18.5,8.1,,,
07/05/90,RAWS,12.1,18.9,5.4,,,
07/06/90,RAWS,13.4,20.1,10.4,,,
07/07/90,RAWS,13.9,17.7,8.6,,,
07/08/90,RAWS,9.1,13.6,7.2,,,
07/09/90,RAWS,10.8,15.1,7.5,,,
07/10/90,RAWS,11.9,17.6,8.3,,,
07/11/90,RAWS,10.9,17.8,4.5,,,
07/12/90,RAWS,9.4,16.1,2.4,,,
07/13/90,RAWS,10.5,18.9,3.6,,,
07/14/90,RAWS,10.8,16.9,6.4,,,
07/15/90,RAWS,9.5,17.5,3.0,,,
07/16/90,RAWS,12.1,18.8,7.1,,,
07/17/90,RAWS,14.2,22.1,6.2,,,
07/18/90,RAWS,14.9,23.8,7.6,,,
07/19/90,RAWS,12.5,17.2,8.6,,,
07/20/90,RAWS,9.5,12.9,7.8,,,
07/21/90,RAWS,7.5,15.1,4.0,,,
07/22/90,RAWS,6.9,13.4,1.8,,,
07/23/90,RAWS,8.8,15.9,2.5,,,
07/24/90,RAWS,11.9,17.9,8.5,,,
07/25/90,RAWS,10.1,16.7,3.4,,,
07/26/90,RAWS,13.5,20.7,6.7,,,
07/27/90,RAWS,12.3,19.2,4.8,,,
07/28/90,RAWS,10.5,19.1,4.3,,,
07/29/90,RAWS,9.0,16.7,3.0,,,
07/30/90,RAWS,8.6,14.2,3.9,,,
07/31/90,RAWS,11.0,19.3,4.4,,,
08/01/90,RAWS,12.9,19.0,10.0,,,
08/02/90,RAWS,11.0,17.3,8.6,,,
08/03/90,RAWS,10.8,17.4,7.1,,,
08/04/90,RAWS,8.0,14.9,3.0,,,
08/05/90,RAWS,7.6,14.5,2.8,,,
08/06/90,RAWS,8.3,17.4,1.7,,,
08/07/90,RAWS,12.1,23.3,4.8,,,
08/08/90,RAWS,13.0,19.3,8.2,,,
08/09/90,RAWS,12.5,20.4,6.1,,,
08/10/90,RAWS,14.0,20.3,10.9,,,
08/11/90,RAWS,12.5,19.6,6.0,,,
08/12/90,RAWS,7.3,12.4,4.6,,,
08/13/90,RAWS,7.1,15.0,2.0,,,
08/14/90,RAWS,9.1,15.7,4.4,,,
08/15/90,RAWS,7.9,15.3,3.4,,,
08/16/90,RAWS,11.0,19.7,5.4,,,
08/17/90,RAWS,10.5,16.6,7.6,,,
08/18/90,RAWS,9.2,15.0,5.3,,,
08/19/90,RAWS,11.1,17.7,7.3,,,
08/20/90,RAWS,9.3,19.5,3.3,,,
08/21/90,RAWS,11.3,20.3,6.0,,,
08/22/90,RAWS,11.2,17.2,6.3,,,
08/23/90,RAWS,10.0,18.6,3.7,,,
08/24/90,RAWS,9.5,17.4,3.5,,,
08/25/90,RAWS,12.7,19.7,7.8,,,
08/26/90,RAWS,13.7,20.4,10.5,,,
08/27/90,RAWS,15.0,22.3,11.2,,,
08/28/90,RAWS,14.5,22.6,8.6,,,
08/29/90,RAWS,14.2,25.2,6.9,,,
08/30/90,RAWS,14.6,22.7,8.6,,,
08/31/90,RAWS,14.2,20.4,8.1,,,
09/01/90,RAWS,13.0,19.2,9.3,,,
09/02/90,RAWS,12.0,21.3,6.4,,,
09/03/90,RAWS,12.5,21.8,6.3,,,
09/04/90,RAWS,12.3,20.2,6.8,,,
09/05/90,RAWS,12.5,18.1,8.6,,,
09/06/90,RAWS,11.6,17.5,9.2,,,
09/07/90,RAWS,10.4,18.2,5.2,,,
09/08/90,RAWS,9.7,16.8,5.2,,,
09/09/90,RAWS,11.6,17.5,8.5,,,
09/10/90,RAWS,10.5,17.5,5.1,,,
09/11/90,RAWS,10.3,20.7,4.3,,,
09/12/90,RAWS,12.1,23.3,6.7,,,
09/13/90,RAWS,15.2,23.3,8.7,,,
09/14/90,RAWS,13.0,22.9,3.5,,,
09/15/90,RAWS,12.8,21.8,8.9,,,
09/16/90,RAWS,8.1,12.7,3.9,,,
09/17/90,RAWS,5.4,7.7,3.2,,,
09/18/90,RAWS,6.9,14.7,3.3,,,
09/19/90,RAWS,4.9,6.9,3.2,,,
09/20/90,RAWS,6.0,10.0,3.9,,,
09/21/90,RAWS,5.6,11.4,1.6,,,
09/22/90,RAWS,6.4,13.6,-0.6,,,
09/23/90,RAWS,7.8,18.3,-0.1,,,
09/24/90,RAWS,8.2,14.9,4.2,,,
09/25/90,RAWS,8.3,16.3,3.2,,,
09/26/90,RAWS,7.9,12.1,4.5,,,
09/27/90,RAWS,5.7,13.9,1.8,,,
09/28/90,RAWS,4.1,9.0,1.7,,,
09/29/90,RAWS,2.9,6.3,0.7,,,
09/30/90,RAWS,6.3,14.4,3.2,,,
10/01/90,RAWS,6.9,16.8,1.1,,,
10/02/90,RAWS,5.9,9.1,3.0,,,
10/03/90,RAWS,0.2,3.4,-2.6,,,
10/04/90,RAWS,4.3,12.2,1.4,,,
10/05/90,RAWS,8.4,13.2,6.1,,,
10/06/90,RAWS,7.6,10.5,3.7,,,
10/07/90,RAWS,-2.7,2.7,-4.7,,,
10/08/90,RAWS,-5.0,0.4,-7.9,,,
10/09/90,RAWS,-6.8,0.6,-9.6,,,
10/10/90,RAWS,0.6,6.8,-4.3,,,
10/11/90,RAWS,0.5,3.0,-1.1,,,
10/12/90,RAWS,0.2,5.0,-4.0,,,
10/13/90,RAWS,2.9,6.7,0.7,,,
10/14/90,RAWS,2.0,7.3,-1.8,,,
10/15/90,RAWS,5.1,9.6,2.9,,,
10/16/90,RAWS,6.2,10.1,4.6,,,
10/17/90,RAWS,-4.6,6.8,-9.5,,,
10/18/90,RAWS,1.3,7.3,-4.4,,,
10/19/90,RAWS,2.7,5.0,-0.7,,,
10/20/90,RAWS,-5.6,-1.8,-9.7,,,
10/21/90,RAWS,-8.6,-4.3,-9.6,,,
10/22/90,RAWS,-1.0,1.4,-4.3,,,
10/23/90,RAWS,-0.9,2.6,-2.9,,,
10/24/90,RAWS,1.3,8.2,-1.3,,,
10/25/90,RAWS,4.8,14.3,-0.8,,,
10/26/90,RAWS,6.5,10.8,4.5,,,
10/27/90,RAWS,4.2,13.2,-3.7,,,
10/28/90,RAWS,6.5,11.2,0.7,,,
10/29/90,RAWS,5.9,9.8,3.5,,,
10/30/90,RAWS,5.2,9.4,3.1,,,
10/31/90,RAWS,4.0,6.0,2.5,,,
11/01/90,RAWS,,,,,,
11/02/90,RAWS,-4.6,-3.6,-6.9,,,
11/03/90,RAWS,-10.0,-4.5,-12.3,,,
11/04/90,RAWS,-8.4,-1.3,-13.9,,,
11/05/90,RAWS,-4.3,-2.6,-5.4,,,
11/06/90,RAWS,-9.4,-5.1,-13.8,,,
11/07/90,RAWS,-12.4,6.8,-19.3,,,
11/08/90,RAWS,-6.6,-5.3,-7.6,,,
11/09/90,RAWS,-5.6,-2.6,-7.3,,,
11/10/90,RAWS,-0.3,6.5,-2.9,,,
11/11/90,RAWS,3.4,11.2,0.9,,,
11/12/90,RAWS,2.2,14.8,-1.3,,,
11/13/90,RAWS,3.7,9.6,-2.4,,,
11/14/90,RAWS,6.2,10.4,4.6,,,
11/15/90,RAWS,4.8,7.1,1.7,,,
11/16/90,RAWS,2.3,8.1,-0.4,,,
11/17/90,RAWS,3.8,6.1,2.1,,,
11/18/90,RAWS,-0.2,2.5,-1.5,,,
11/19/90,RAWS,0.2,2.7,-0.7,,,
11/20/90,RAWS,1.6,4.3,-0.3,,,
11/21/90,RAWS,-9.2,-1.3,-14.5,,,
11/22/90,RAWS,-10.0,-5.6,-11.7,,,
11/23/90,RAWS,-3.4,2.1,-6.0,,,
11/24/90,RAWS,1.0,4.9,-0.8,,,
11/25/90,RAWS,4.4,8.7,2.7,,,
11/26/90,RAWS,1.0,5.8,-2.7,,,
11/27/90,RAWS,-10.8,-3.6,-14.1,,,
11/28/90,RAWS,-14.9,-14.1,-15.8,,,
11/29/90,RAWS,-7.0,0.3,-14.5,,,
11/30/90,RAWS,-1.8,0.7,-3.7,,,
12/01/90,RAWS,-5.7,-1.5,-7.6,,,
12/02/90,RAWS,-10.7,-5.8,-16.2,,,
12/03/90,RAWS,-15.2,-8.8,-18.0,,,
12/04/90,RAWS,-3.5,1.5,-11.4,,,
12/05/90,RAWS,-2.5,0.6,-3.9,,,
12/06/90,RAWS,-10.7,-5.3,-14.5,,,
12/07/90,RAWS,-3.7,3.2,-11.1,,,
12/08/90,RAWS,-1.5,1.8,-3.0,,,
12/09/90,RAWS,-0.5,8.1,-2.9,,,
12/10/90,RAWS,0.5,8.8,-2.6,,,
12/11/90,RAWS,1.5,3.9,-0.3,,,
12/12/90,RAWS,-2.6,0.3,-4.7,,,
12/13/90,RAWS,-4.5,-3.6,-7.2,,,
12/14/90,RAWS,-8.1,-3.9,-16.1,,,
12/15/90,RAWS,-12.1,-3.8,-17.1,,,
12/16/90,RAWS,-5.5,-3.8,-6.9,,,
12/17/90,RAWS,-10.5,-5.8,-12.6,,,
12/18/90,RAWS,-12.5,-10.6,-14.5,,,
12/19/90,RAWS,-10.8,-9.0,-14.2,,,
12/20/90,RAWS,-11.1,-8.6,-13.7,,,
12/21/90,RAWS,-17.5,-14.0,-20.1,,,
12/22/90,RAWS,-23.4,-21.0,-25.1,,,
12/23/90,RAWS,-24.8,-20.1,-27.7,,,
12/24/90,RAWS,-18.9,-15.2,-23.4,,,
12/25/90,RAWS,-15.8,-15.2,-16.5,,,
12/26/90,RAWS,-15.3,-12.9,-16.9,,,
12/27/90,RAWS,-13.2,-5.8,-15.6,,,
12/28/90,RAWS,-5.3,-1.1,-7.6,,,
12/29/90,RAWS,-8.4,-5.2,-14.6,,,
12/30/90,RAWS,-17.1,-11.3,-21.1,,,
12/31/90,RAWS,-8.5,-4.0,-12.1,,,
01/01/91,RAWS,-5.9,-0.7,-8.2,,,
01/02/91,RAWS,-4.4,-0.6,-6.0,,,
01/03/91,RAWS,-3.2,0.6,-4.7,,,
01/04/91,RAWS,-2.4,0.5,-4.3,,,
01/05/91,RAWS,-5.0,-1.7,-7.1,,,
01/06/91,RAWS,-5.8,0.6,-7.9,,,
01/07/91,RAWS,-5.5,-1.4,-7.2,,,
01/08/91,RAWS,-8.5,-7.3,-9.4,,,
01/09/91,RAWS,-8.0,1.1,-13.3,,,
01/10/91,RAWS,-7.0,-5.4,-8.7,,,
01/11/91,RAWS,-10.1,-7.9,-11.5,,,
01/12/91,RAWS,-7.7,-5.2,-9.4,,,
01/13/91,RAWS,-5.4,-3.6,-6.5,,,
01/14/91,RAWS,-7.4,-4.2,-9.6,,,
01/15/91,RAWS,-9.4,-5.8,-11.1,,,
01/16/91,RAWS,-9.4,-3.5,-13.5,,,
01/17/91,RAWS,-10.7,-6.5,-12.2,,,
01/18/91,RAWS,-5.7,8.2,-10.9,,,
01/19/91,RAWS,-5.0,-1.1,-7.9,,,
01/20/91,RAWS,-14.1,-8.5,-17.1,,,
01/21/91,RAWS,-17.9,-5.0,-23.8,,,
01/22/91,RAWS,-11.8,-8.2,-13.3,,,
01/23/91,RAWS,-13.8,-11.5,-14.5,,,
01/24/91,RAWS,-14.6,-12.1,-16.9,,,
01/25/91,RAWS,-14.6,-11.9,-18.4,,,
01/26/91,RAWS,-12.5,-9.1,-13.8,,,
01/27/91,RAWS,-12.0,-9.6,-13.9,,,
01/28/91,RAWS,-11.0,-7.1,-12.6,,,
01/29/91,RAWS,-16.5,-8.8,-24.6,,,
01/30/91,RAWS,-13.3,-8.3,-16.1,,,
01/31/91,RAWS,-6.0,1.2,-9.5,,,
02/01/91,RAWS,-0.7,6.8,-2.9,,,
02/02/91,RAWS,-0.6,6.4,-6.2,,,
02/03/91,RAWS,-2.7,0.6,-5.7,,,
02/04/91,RAWS,-5.4,1.0,-8.6,,,
02/05/91,RAWS,-1.8,7.3,-5.9,,,
02/06/91,RAWS,-4.9,0.1,-8.2,,,
02/07/91,RAWS,,,,,,
02/08/91,RAWS,4.9,6.8,2.0,,,
02/09/91,RAWS,-4.9,4.7,-10.4,,,
02/10/91,RAWS,-2.1,4.7,-4.3,,,
02/11/91,RAWS,-1.7,5.4,-3.9,,,
02/12/91,RAWS,-2.1,1.6,-4.0,,,
02/13/91,RAWS,-6.4,-2.0,-8.3,,,
02/14/91,RAWS,-7.2,-4.3,-9.1,,,
02/15/91,RAWS,-3.3,1.9,-4.7,,,
02/16/91,RAWS,-2.2,-1.1,-3.1,,,
02/17/91,RAWS,-3.9,-2.3,-8.0,,,
02/18/91,RAWS,-10.0,-3.6,-14.0,,,
02/19/91,RAWS,-12.1,-4.4,-14.8,,,
02/20/91,RAWS,-5.7,1.2,-8.3,,,
02/21/91,RAWS,-3.4,1.7,-5.5,,,
02/22/91,RAWS,-1.5,5.0,-3.8,,,
02/23/91,RAWS,-1.9,1.7,-5.0,,,
02/24/91,RAWS,-6.8,-2.9,-11.7,,,
02/25/91,RAWS,-11.9,-3.3,-16.6,,,
02/26/91,RAWS,-9.7,1.2,-14.0,,,
02/27/91,RAWS,-7.5,-2.0,-10.2,,,
02/28/91,RAWS,-4.3,-0.9,-6.1,,,
03/01/91,RAWS,-3.2,1.7,-5.1,,,
03/02/91,RAWS,-4.4,-2.4,-7.1,,,
03/03/91,RAWS,-5.1,-0.1,-7.3,,,
03/04/91,RAWS,-2.5,0.9,-4.3,,,
03/05/91,RAWS,-2.2,-0.1,-7.9,,,
03/06/91,RAWS,-11.8,-8.3,-16.4,,,
03/07/91,RAWS,-13.7,-11.0,-16.4,,,
03/08/91,RAWS,-12.5,-8.8,-14.3,,,
03/09/91,RAWS,-8.1,2.8,-15.8,,,
03/10/91,RAWS,-1.6,-0.1,-2.6,,,
03/11/91,RAWS,-1.3,5.4,-2.6,,,
03/12/91,RAWS,-8.1,-4.7,-10.8,,,
03/13/91,RAWS,-7.6,4.6,-11.9,,,
03/14/91,RAWS,-9.2,-2.8,-14.0,,,
03/15/91,RAWS,-8.5,-2.4,-14.5,,,
03/16/91,RAWS,-8.3,4.0,-13.5,,,
03/17/91,RAWS,-6.6,-0.4,-9.1,,,
03/18/91,RAWS,-3.2,5.4,-6.5,,,
03/19/91,RAWS,-0.7,12.1,-10.8,,,
03/20/91,RAWS,-5.3,0.5,-7.4,,,
03/21/91,RAWS,-4.9,5.5,-12.6,,,
03/22/91,RAWS,-7.6,-4.6,-9.2,,,
03/23/91,RAWS,-6.0,1.6,-9.1,,,
03/24/91,RAWS,-1.1,5.9,-4.8,,,
03/25/91,RAWS,0.7,6.1,-1.8,,,
03/26/91,RAWS,-2.0,2.9,-5.2,,,
03/27/91,RAWS,-8.0,-3.3,-11.2,,,
03/28/91,RAWS,-7.0,3.4,-11.3,,,
03/29/91,RAWS,-6.5,-1.8,-8.2,,,
03/30/91,RAWS,-7.7,3.9,-16.6,,,
03/31/91,RAWS,-1.0,10.6,-5.6,,,
04/01/91,RAWS,2.4,15.0,-6.5,,,
04/02/91,RAWS,1.4,10.0,-4.1,,,
04/03/91,RAWS,-0.2,4.6,-2.8,,,
04/04/91,RAWS,1.8,10.6,-2.0,,,
04/05/91,RAWS,5.2,10.8,2.7,,,
04/06/91,RAWS,6.6,11.8,4.6,,,
04/07/91,RAWS,5.9,11.1,2.1,,,
04/08/91,RAWS,-4.4,0.3,-7.8,,,
04/09/91,RAWS,-7.2,0.3,-12.0,,,
04/10/91,RAWS,-2.4,3.0,-5.8,,,
04/11/91,RAWS,-6.9,-2.3,-9.5,,,
04/12/91,RAWS,-7.5,0.3,-10.7,,,
04/13/91,RAWS,-9.1,-3.0,-12.6,,,
04/14/91,RAWS,-9.3,-5.4,-11.9,,,
04/15/91,RAWS,-1.1,7.9,-5.5,,,
04/16/91,RAWS,1.7,12.5,-6.3,,,
04/17/91,RAWS,2.5,12.9,-5.1,,,
04/18/91,RAWS,-1.0,7.9,-6.0,,,
04/19/91,RAWS,-1.5,7.7,-5.4,,,
04/20/91,RAWS,0.0,6.1,-6.3,,,
04/21/91,RAWS,-1.2,1.8,-3.9,,,
04/22/91,RAWS,-1.3,9.0,-7.1,,,
04/23/91,RAWS,-2.9,7.6,-7.0,,,
04/24/91,RAWS,,,,,,
04/25/91,RAWS,,,,,,
04/26/91,RAWS,-5.7,-3.2,-7.3,,,
04/27/91,RAWS,-8.5,-2.6,-11.7,,,
04/28/91,RAWS,-7.2,1.2,-12.1,,,
04/29/91,RAWS,-5.2,1.4,-8.3,,,
04/30/91,RAWS,-4.9,3.2,-9.6,,,
05/01/91,RAWS,-0.5,9.6,-6.0,,,
05/02/91,RAWS,0.4,12.9,-5.1,,,
05/03/91,RAWS,-0.4,5.3,-3.6,,,
05/04/91,RAWS,-1.4,5.1,-5.7,,,
